Dışa Aktarım Tarihi:,16.06.2026 19:31:42
Toplam Kayıt Sayısı:,24155

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
NTS,NUROL PORTFÖY İKİNCİ SERBEST FON,12.06.2026,"2,864589",73665955.00,33,"211022658,10"
NUB,NUROL PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"57,148335",39598908.00,924,"2263011672,53"
NUG,NUROL PORTFÖY ALTINCI SERBEST (DÖVİZ) FON,12.06.2026,"47,52935",56528364.00,11,"2686756402,17"
NUH,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,312591",116284791.00,1374,"152634390,43"
NVB,NEO PORTFÖY İKİNCİ PARA PİYASASI (TL) FON,12.06.2026,"4,478938",1278868374.00,5029,"5727971695,60"
NVC,NEO PORTFÖY VENTO SERBEST FON,12.06.2026,"4,000717",1128237.00,97,"4513756,61"
NVK,INVEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON,12.06.2026,"44,627743",924900.00,17,"41276199,70"
NVP,NUROL PORTFÖY İKİNCİ SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"64,954747",896094.00,1,"58205559,42"
NVT,NEO PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,12.06.2026,"4,333907",126262515.00,53,"547209980,74"
NVZ,NEO PORTFÖY ORSA SERBEST (DÖVİZ) FON,12.06.2026,"55,387278",13193656.00,331,"730760691,65"
NYH,NUROL PORTFÖY İAU SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"59,617871",17189834.00,1,"1024821309,23"
NZH,NEO PORTFÖY İKİNCİ DEĞİŞKEN FON,12.06.2026,"3,298687",154189890.00,316,"508624190,10"
NZT,NEO PORTFÖY PARA PİYASASI SERBEST FON,12.06.2026,"5,635461",1208617972.00,442,"6811119284,47"
NZU,NUROL PORTFÖY ZÜMRÜT KATILIM SERBEST (DÖVİZ) FON,12.06.2026,"48,786706",1066263.00,34,"52019459,98"
OAB,QNB PORTFÖY AYDOĞAN SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"72,016167",8758277.00,3,"630737534,93"
OBI,OYAK PORTFÖY İKİNCİ BORÇLANMA ARAÇLARI (TL) FONU,12.06.2026,"2,941055",81053686.00,494,"238383350,23"
OBN,AK PORTFÖY ONBEŞİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"55,329121",4960036.00,268,"274434430,00"
OBP,OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON,12.06.2026,"0,191184",182638766.00,837,"34917670,74"
OBR,AK PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"51,618574",912672386.00,11098,"47110847343,68"
OCM,QNB PORTFÖY SM SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"65,96557",7307323.00,2,"482031724,72"
OCN,QNB PORTFÖY SEFA SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"48,373238",2340705.00,4,"113227479,51"
OCT,QNB PORTFÖY DENİZ YILDIZI SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"70,213747",6444604.00,5,"452499792,68"
ODD,OYAK PORTFÖY DÖRDÜNCÜ SERBEST FON,12.06.2026,"10,285953",42628359.00,34,"438473296,47"
ODG,ONE PORTFÖY İKİNCİ DEĞİŞKEN FON,12.06.2026,"1,083895",41389922.00,35,"44862329,12"
ODN,AK PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,12.06.2026,"54,607437",10745501.00,60,"586784269,00"
ODP,OSMANLI PORTFÖY BİRİNCİ SERBEST FON,12.06.2026,"6,699686",43962274.00,194,"294533427,48"
ODS,OYAK PORTFÖY İKİNCİ SERBEST(DÖVİZ) FON,12.06.2026,"66,720761",1799291.00,121,"120050065,19"
ODV,AK PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,12.06.2026,"19,16876",88267715.00,4119,"1691982635,22"
OFA,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-AVRO) FON,12.06.2026,"54,967177",4411893.00,137,"242509304,99"
OFB,OYAK PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,12.06.2026,"10,546127",89903082.00,13,"948129351,41"
OFI,OYAK PORTFÖY İKİNCİ FON SEPETİ FONU,12.06.2026,"3,817787",39212303.00,659,"149704207,42"
OFK,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-ABD DOLARI) FON,12.06.2026,"49,858074",20687107.00,271,"1031419315,00"
OFO,QNB PORTFÖY JKDK SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"65,207564",31413804.00,1,"2048417649,10"
OFS,OYAK PORTFÖY BİRİNCİ FON SEPETİ FONU,12.06.2026,"7,698754",23328924.00,493,"179603636,52"
OGD,OYAK PORTFÖY ALTIN KATILIM FONU,12.06.2026,"10,629152",69026271.00,3282,"733690728,10"
OGF,OYAK PORTFÖY OYAK ÜYELERI İLE ÇALIŞANLARıNA YÖNELİK BORÇLANMA ARAÇLARI ÖZEL FONU,12.06.2026,"8,750489",14783452.00,432,"129362438,79"
OGV,QNB PORTFÖY HUNA SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"68,136638",4565931.00,1,"311107188,55"
OHB,OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"22,498311",61419838.00,1110,"1381842627,26"
OHI,PARDUS PORTFÖY ONUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,06104",14713866347.00,45,"898139931,17"
OHK,OYAK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"2,681677",11333571.00,1189,"30392977,16"
OIL,OSMANLI PORTFÖY ALTIN FON SEPETİ FONU,12.06.2026,"3,536201",12903977.00,685,"45631053,23"
OIR,OSMANLI PORTFÖY DENGELİ FON SEPETİ FONU,12.06.2026,"4,754033",5057608.00,255,"24044036,37"
OIS,ASTRA PORTFÖY İKİNCİ SERBEST ÖZEL FON,12.06.2026,"3,223636",190643928.00,2,"614566653,21"
OJB,QNB PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"51,006576",556723259.00,7264,"28396547055,81"
OJH,ASTRA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"8,570096",2992793.00,30,"25648522,41"
OJK,QNB PORTFÖY ALTIN FONU,12.06.2026,"12,156205",3683715885.00,29349,"44780006805,41"
OJT,QNB PORTFÖY TEKNOLOJİ FON SEPETİ FONU,12.06.2026,"12,217504",369120209.00,11670,"4509727809,66"
OJU,QNB PORTFÖY UFUK SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"65,120311",847253.00,2,"55173378,92"
OJY,QNB PORTFÖY YALÇIN SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"73,516161",35722855.00,6,"2626207166,23"
OKD,OYAK PORTFÖY BİRİNCİ DEĞİŞKEN FON,12.06.2026,"0,565242",145159045.00,1032,"82050038,84"
OKF,OYAK PORTFÖY KAR PAYI ÖDEYEN BİRİNCİ SERBEST (TL) FON,12.06.2026,"4,392647",1772974341.00,12,"7788049922,57"
OKP,OYAK PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,12.06.2026,"6,009894",11672152.00,437,"70148391,40"
OKT,OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,12.06.2026,"0,152003",735440128.00,857,"111789292,46"
OLA,OSMANLI PORTFÖY İKİNCİ SERBEST (DÖVİZ- AVRO) FON,12.06.2026,"51,814596",383219.99,32,"19856388,93"
OLD,QNB PORTFÖY TEMİZ ENERJİ VE SU FON SEPETİ FONU,12.06.2026,"3,136683",51196087.00,6012,"160585877,52"
OLE,OSMANLI PORTFÖY BİRİNCİ FON SEPETİ FONU,12.06.2026,"4,701613",71059830.00,489,"334095849,52"
OMB,ASTRA PORTFÖY MAB SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"60,90493",2395251.00,3,"145882593,65"
OMC,QNB PORTFÖY ORKİDE SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"68,496614",5783616.00,2,"396158111,58"
OME,PARDUS PORTFÖY EVREN SERBEST FON,12.06.2026,"21,246705",3532286.00,70,"75049440,08"
OMG,AZİMUT PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,743954",750141093.00,695,"1308211718,51"
ONB,TEB PORTFÖY ALTERNATİF BANK SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"50,156974",117040880.00,595,"5870416384,51"
OND,QNB PORTFÖY KAR PAYI ÖDEYEN ONBİRİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"46,207921",73820000.01,634,"3411068715,42"
ONE,AKTİF PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,447657",22492687.54,722,"32561694,41"
ONF,AK PORTFÖY ONALTINCI SERBEST (DÖVİZ-POUND) FON,12.06.2026,"62,459882",46490428.00,712,"2903786644,16"
ONK,AK PORTFÖY ONİKİNCİ SERBEST (DÖVİZ-AVRO) FON,12.06.2026,"57,45494",1355624381.00,22341,"77887317279,91"
ONN,AKTİF PORTFÖY AKTİF ONİKS SERBEST (TL) FON,12.06.2026,"5,958087",233334671.00,678,"1390228216,61"
ONS,İŞ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"51,75072",2999779426.00,23308,"155240744694,86"
ONT,TEB PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,12.06.2026,"50,589784",110328040.00,408,"5581471677,77"
ONY,TEB PORTFÖY ONYEDİNCİ SERBEST (DÖVİZ-POUND) FON,12.06.2026,"63,068966",35806564.00,735,"2258282961,25"
OPB,OSMANLI PORTFÖY BİRİNCİ DEĞİŞKEN FON,12.06.2026,"12,648677",3745515.00,431,"47375810,76"
OPD,OSMANLI PORTFÖY ANKA SERBEST FON,12.06.2026,"7,938079",7963950.00,22,"63218461,55"
OPF,OSMANLI PORTFÖY AGRESİF DEĞİŞKEN FON,12.06.2026,"3,044968",136194356.00,1213,"414707392,88"
OPH,OSMANLI PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),12.06.2026,"25,122459",36212409.00,2667,"909744765,47"
OPI,OSMANLI PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"22,955153",9695740.00,1579,"222567198,62"
OPJ,QNB PORTFÖY QNB PARA PİYASASI (TL) FONU,12.06.2026,"1,564869",402194239.00,2162,"629381157,46"
OPL,OSMANLI PORTFÖY İKİNCİ DEĞİŞKEN FON,12.06.2026,"8,865109",6065561.00,687,"53771861,63"
OPZ,AK PORTFÖY ÖPY ALTINCI SERBEST ÖZEL FON,12.06.2026,"5,386283",125156982.00,1,"674130931,55"
ORC,ASTRA PORTFÖY ALFA SERBEST FON,12.06.2026,"1,458106",803260579.00,49,"1171239327,21"
ORI,AZİMUT PORTFÖY ORGANİK SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"57,780961",27540701.00,5,"1591328167,24"
OSD,OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,12.06.2026,"13,185789",48556919.00,885,"640261307,45"
OSF,NEO PORTFÖY BALKAN SERBEST FON,12.06.2026,"103,115679",54022540.00,17,"5570570917,11"
OSH,OSMANLI PORTFÖY MİNERVA SERBEST FON,12.06.2026,"0,552373",112798247.00,17,"62306670,05"
OSL,OSMANLI PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,12.06.2026,"0,144745",8730110746.00,4303,"1263643606,88"
OSN,AK PORTFÖY ONUNCU SERBEST FON,12.06.2026,"1,442457",27644735.00,114,"39876349,05"
OTE,QNB PORTFÖY TAYMER SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"64,283903",3015743.00,2,"193863731,14"
OTF,OYAK PORTFÖY TÜRKİYE FİNANS KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU,12.06.2026,"6,45837",93742298.00,1864,"605422414,82"
OTJ,OYAK PORTFÖY KIYMETLİ MADENLER FON SEPETİ FONU,12.06.2026,"6,658168",487976565.00,25268,"3249029969,79"
OTK,OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON,12.06.2026,"7,843358",580767.00,66,"4555163,30"
OTM,AZİMUT PORTFÖY OTOMOTİV SEKTÖRÜ DEĞİŞKEN FON,12.06.2026,"1,274001",10638299.00,97,"13553200,43"
OTZ,QNB PORTFÖY TANER SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"66,691709",4472207.00,4,"298259126,73"
OUB,OSMANLI PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,12.06.2026,"6,587315",124960731.00,14,"823155694,86"
OUD,OSMANLI PORTFÖY ATLANTİK SERBEST (DÖVİZ) FON,12.06.2026,"63,671062",2007346.00,118,"127809851,85"
OUN,AK PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ) FON,12.06.2026,"51,601308",4469351.00,341,"230624357,91"
OUR,OSMANLI PORTFÖY PASİFİK SERBEST (DÖVİZ) FON,12.06.2026,"80,308826",369745.00,10,"29693786,88"
OUY,ASTRA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"62,646594",25452185.00,2,"1594492692,90"
OVD,QNB PORTFÖY EMTİA FON SEPETİ FONU,12.06.2026,"3,128911",285303047.00,3148,"892687950,75"
OVR,QNB PORTFÖY FAGİ SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"66,652871",7132953.00,1,"475431796,33"
OVT,QNB PORTFÖY DCD SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"136,845208",48.00,1,"6568,57"
OYL,OYAK PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,12.06.2026,"0,15023",22250905865.00,8878,"3342750364,92"
OYS,OYAK PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,12.06.2026,"10,030991",1819725801.00,11,"18253652739,69"
OYT,OYAK PORTFÖY BİRİNCİ SERBEST FON,12.06.2026,"0,127748",13515017264.00,72,"1726522943,31"
OZC,ASTRA PORTFÖY BİRİNCİ SERBEST ÖZEL FON,12.06.2026,"3,125017",373096939.00,1,"1165934183,01"
P1A,A1 CAPİTAL PORTFÖY PARA PİYASASI (TL) SERBEST FON,12.06.2026,"1,405253",528728484.00,246,"742997423,93"
PAB,A1 CAPİTAL PORTFÖY PARA PİYASASI (TL) FONU,12.06.2026,"1,302163",68164948.00,464,"88761845,32"
PAC,AZİMUT PORTFÖY AC HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"2,993059",256267233.00,1,"767023054,38"
PAF,PARDUS PORTFÖY ALTIN FONU,12.06.2026,"3,218803",92471299.00,3721,"297646916,21"
PAI,AK PORTFÖY ING ÖZEL BANKACILIK VE PLATINUM MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN ÖZEL FON,12.06.2026,"6,124848",116119303.00,611,"711213043,60"
PAL,AK PORTFÖY ALTINCI SERBEST(DÖVİZ) FON,12.06.2026,"54,532841",3195467918.00,33186,"174257943691,57"
PAO,PARDUS PORTFÖY ANADOLU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,188692",9899723.00,324,"11767717,41"
PAU,GARANTİ PORTFÖY SERBEST (DÖVİZ-POUND) FON,12.06.2026,"64,216888",167040151.00,3820,"10726798710,66"
PBE,PUSULA PORTFÖY BATI SERBEST FON,12.06.2026,"4,567999",9211619.00,11,"42078662,72"
PBF,PHİLLİP PORTFÖY BİRİNCİ SERBEST ÖZEL FON,12.06.2026,"1,749471",1235025728.00,2,"2160641667,01"
PBH,PUSULA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,243354",2387765880.00,12,"2968837744,44"
PBI,PARDUS PORTFÖY BİRİNCİ FON SEPETİ FONU,12.06.2026,"2,097338",51136751.00,460,"107251070,45"
PBK,ASTRA PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,12.06.2026,"55,838403",2375044.00,127,"132618665,05"
PBN,PİRAMİT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,312687",348710685.00,862,"457747917,77"
PBR,PUSULA PORTFÖY BİRİNCİ DEĞİŞKEN FON,12.06.2026,"4,613261",4573108889.00,45056,"21096944857,38"
PBS,AZİMUT PORTFÖY BOĞAZİÇİ SERBEST (DÖVİZ) FON,12.06.2026,"65,876057",5510370.00,22,"363001448,06"
PBY,PARDUS PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"3,660269",76500751.00,56,"280013301,97"
PCE,PARDUS PORTFÖY İNCİ SERBEST FON,12.06.2026,"1,203413",189058316.00,191,"227515274,36"
PCH,PARDUS PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"3,08724",225555259.00,57,"696343267,20"
PCN,PERFORM PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ)  FON,12.06.2026,"62,329007",8606604.00,12,"536441077,96"
PCS,PUSULA PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"6,88118",9397941981.00,52,"64668934998,35"
PDC,PUSULA PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,397177",1467845362.00,13,"582994622,30"
PDD,ASTRA PORTFÖY KATILIM FONU,12.06.2026,"5,596667",178427588.00,188,"998599800,27"
PDE,PUSULA PORTFÖY DENGE KATILIM SERBEST FON,12.06.2026,"1,261459",11520056298.00,14,"14532075449,03"
PDF,ASTRA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"57,33694",7924626.00,55,"454373804,61"
PDG,PUSULA PORTFÖY DOĞU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,30145",4940603191.00,12,"1489342962,21"
PDH,PARDUS PORTFÖY DOĞU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"16,218686",360273646.00,80,"5843165073,13"
PDR,PHİLLİP PORTFÖY SÜRDÜRÜLEBİLİRLİK SERBEST ÖZEL FON,12.06.2026,"0,995157",2017322632.00,2,"2007552270,59"
PDS,PARDUS PORTFÖY DÖRDÜNCÜ SERBEST FON,12.06.2026,"0,61237",89080490.00,42,"54550194,01"
PEA,PERFORM PORTFÖY ALTIN FONU,12.06.2026,"1,335654",47018823.00,96,"62800901,04"
PFO,PHİLLİP PORTFÖY FON SEPETİ FONU,12.06.2026,"2,246956",33314969.00,299,"74857258,10"
PFS,ATLAS PORTFÖY FON SEPETİ FONU,12.06.2026,"2,807704",5187084.00,108,"14563796,13"
PGD,ASTRA PORTFÖY AGRESİF DEĞİŞKEN FON,12.06.2026,"1,694436",92851333.00,134,"157330658,93"
PGE,PARDUS PORTFÖY GÜNEY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"17,958167",403829407.00,46,"7252035871,54"
PGH,PUSULA PORTFÖY GÜNEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"8,957141",1326519157.00,12,"11881819521,46"
PGS,AZİMUT PORTFÖY PAY GERİ ALIMI YAPAN ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,279611",161603988.00,503,"206790185,86"
PHB,PUSULA PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,402438",5884950884.00,14,"8253279033,27"
PHE,PUSULA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"3,329603",13722659025.00,94000,"45691005356,24"
PHF,PİRAMİT PORTFÖY BİST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,934593",294016510.00,12,"274785648,51"
PHI,PİRAMİT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,495871",46581635.00,125,"69680111,53"
PHK,PHİLLİP PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,551838",51544594.00,265,"79988857,28"
PHN,PUSULA PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"863,518742",11648212.00,15,"10058449376,03"
PHS,PERFORM PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"4,121077",90108080.00,20,"371342335,96"
PHY,PARDUS PORTFÖY BATI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"5,089437",141325436.00,46,"719266835,74"
PID,PİRAMİT PORTFÖY DEĞİŞKEN FON,12.06.2026,"1,739387",30930355.00,90,"53799861,81"
PIL,ROTA PORTFÖY PİL TEKNOLOJİLERİ VE ENERJİ FON SEPETİ FONU,12.06.2026,"3,978599",167781054.00,9112,"667533527,55"
PIP,GARANTİ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON,12.06.2026,"1,562389",18910722891.00,391,"29545909857,12"
PIR,PİRAMİT PORTFÖY ALTIN FONU,12.06.2026,"1,530421",86914661.00,1112,"133016042,41"
PIS,PARDUS PORTFÖY İKİNCİ KISA VADELİ SERBEST (TL) FON,12.06.2026,"1,345266",771832427.00,299,"1038319765,59"
PJL,PHİLLİP PORTFÖY PARA PİYASASI FONU,12.06.2026,"4,831835",564809708.00,3444,"2729067503,06"
PJP,PERFORM PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,12.06.2026,"47,501721",8741356.00,14,"415229456,87"
PKD,PUSULA PORTFÖY İKİNCİ DENGE KATILIM SERBEST FON,12.06.2026,"0,878389",16521007.00,70,"14511866,52"
PKF,ATA PORTFÖY ALTIN KATILIM FONU,12.06.2026,"4,300187",100129036.00,1678,"430573535,39"
PKH,DENİZ PORTFÖY POYRAZ KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,94076",113476362.00,11,"106754014,17"
PKL,PUSULA PORTFÖY KATILIM SERBEST (TL) FON,12.06.2026,"2,32539",2022831641.00,13,"4703873022,38"
PKN,PİRAMİT PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"2,38576",85534400.00,13,"204064517,74"
PKP,ATA PORTFÖY PARA PİYASASI KATILIM SERBEST FON,12.06.2026,"1,165496",307060906.00,65,"357878135,50"
PKR,ROTA PORTFÖY PARA PİYASASI KATILIM FONU,12.06.2026,"1,451882",460815174.00,181,"669049235,88"
PKT,YAPI KREDİ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON,12.06.2026,"1,478729",6877546032.00,815,"10170028251,72"
PKU,PARDUS PORTFÖY KUZEY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"6,940382",843880616.00,46,"5856853677,68"
PKV,PARDUS PORTFÖY KISA VADELİ SERBEST (TL) FON,12.06.2026,"1,891438",8039588294.00,3429,"15206381983,81"
PKZ,PUSULA PORTFÖY KUZEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"12,470994",4193469416.00,13,"52296732348,45"
PLA,YAPI KREDİ PORTFÖY PLAY FON SEPETİ ÖZEL FONU,12.06.2026,"1,163036",2357183.00,104,"2741488,25"
PLR,OSMANLI PORTFÖY PARA PİYASASI FONU,12.06.2026,"1,548636",418870165.00,760,"648677278,07"
PLS,DENİZ PORTFÖY LARA SERBEST (DÖVİZ) ÖZEL FON,12.06.2026,"25,773711",35892593.00,8,"925085331,78"
PMG,İŞ PORTFÖY MG HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,516781",874681642.00,1,"1326700910,41"
PMH,PARDUS PORTFÖY MARMARA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,014066",6466737709.00,47,"90958442,26"
PMP,PARDUS PORTFÖY MODEL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,029649",26562270.00,598,"27349826,18"
PNU,PUSULA PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,12.06.2026,"1,126645",7105062597.00,5953,"8004881662,66"
PO7,PARDUS PORTFÖY ONYEDİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,919115",2751779197.00,44,"2529201492,10"
PO8,PARDUS PORTFÖY ONSEKİZİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"2,619422",117274660.00,51,"307191864,99"
PO9,PARDUS PORTFÖY ONDOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,7462",10430450.00,150,"7783199,90"
POB,PARDUS PORTFÖY ONBİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"4,637126",1032057999.00,46,"4785783188,67"
POD,DENİZ PORTFÖY ONBEŞİNCİ SERBEST (DÖVİZ-POUND) FON,12.06.2026,"65,186226",75110058.00,1414,"4896141231,29"
POF,PARDUS PORTFÖY ONALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"2,720047",884857861.00,46,"2406854961,77"
POH,PİRAMİT PORTFÖY ÖZGÜN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,096642",1711421252.00,4,"1876815980,31"
POI,PARDUS PORTFÖY ONİKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"0,105139",3414843372.00,43,"359032737,79"
POS,PARDUS PORTFÖY ONBEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"1,096447",68973690.00,464,"75625962,18"
POU,PARDUS PORTFÖY ONÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),12.06.2026,"2,534812",2814476386.00,75,"7134167174,63"
PP1,PARDUS PORTFÖY BİRİNCİ KATILIM FONU,12.06.2026,"1,692555",23465979.00,351,"39717450,29"
PPB,PHİLLİP PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),12.06.2026,"10,234144",39432183.00,1710,"403554653,42"
